,id,loc_x,loc_y,dis,mapbar_x,mapbar_y,centroid,normalize_x,normalize_y
25,车轮名仕,125.289892,43.932304,2095,125.29118326823,43.930476345487,0,-0.008809407551993331,-0.010235731335995979
26,新隆家园站,125.279659,43.937653,2244,125.280977105035,43.935791829428,0,-0.01901557074698701,-0.004920247394998967
27,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
28,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
29,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
30,基隆北街檀香苑二期南门,125.284475,43.930739,2341,125.285783420139,43.928920898438,0,-0.0142092556429958,-0.011791178384996215
31,西环城路与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
32,龙泰檀香苑二期,125.285429,43.931570,2642,125.28672498915,43.92975124783,0,-0.013267686631991182,-0.010960828992999438
33,万龙第五城,125.302474,43.941267,693,125.303731011285,43.939358452691,1,0.003738335503001622,-0.0013536241319940245
34,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
35,基隆北街新月路交汇,125.284527,43.937223,1994,125.285824652778,43.935356987848,0,-0.01416802300398956,-0.00535508897499426
36,新月山庄,125.290139,43.936219,1727,125.291424424914,43.934354112414,0,-0.008568250867995175,-0.0063579644089983844
37,龙泰檀香苑二期北门,125.285809,43.932288,2544,125.287105848525,43.930451388889,0,-0.01288682725699175,-0.010260687934000146
38,基隆北街新月路交汇,125.284527,43.937223,1994,125.285824652778,43.935356987848,0,-0.01416802300398956,-0.00535508897499426
39,新月山庄,125.290139,43.936219,1727,125.291424424914,43.934354112414,0,-0.008568250867995175,-0.0063579644089983844
40,新大华府,125.298724,43.942621,1,125.299992675782,43.940712076823,1,0.0,0.0
41,龙泰檀香苑3期,125.285577,43.933613,2102,125.286875813803,43.931780327691,0,-0.013116861979000305,-0.008931749131996014
42,吉隆北街,125.279494,43.926756,3104,125.280815429688,43.924978027344,0,-0.019177246093988742,-0.01573404947900059
43,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
44,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
45,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
46,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
47,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
48,新隆家园,125.279659,43.937653,2244,125.280977105035,43.935791829428,0,-0.01901557074698701,-0.004920247394998967
49,新隆家园,125.279659,43.937653,2244,125.280977105035,43.935791829428,0,-0.01901557074698701,-0.004920247394998967
50,龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
51,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
52,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
53,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
54,龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
55,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
56,新隆家园,125.279659,43.937653,2244,125.280977105035,43.935791829428,0,-0.01901557074698701,-0.004920247394998967
57,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
58,龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
59,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
60,龙泰檀香苑二期,125.285429,43.931570,2642,125.28672498915,43.92975124783,0,-0.013267686631991182,-0.010960828992999438
61,隆泰檀香苑三期,125.285577,43.933613,2102,125.286875813803,43.931780327691,0,-0.013116861979000305,-0.008931749131996014
62,豪邦四季经典A区,125.278864,43.936033,2410,125.280185818143,43.934182128907,0,-0.019806857638997144,-0.006529947916000367
63,龙泰檀香苑二期,125.285429,43.931570,2642,125.28672498915,43.92975124783,0,-0.013267686631991182,-0.010960828992999438
64,新大华府,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
65,豪邦四季经典C区,125.280364,43.931770,3301,125.281677246094,43.929956054688,0,-0.018315429687987717,-0.010756022134998489
66,豪邦四季经典A区,125.278864,43.936033,2410,125.280185818143,43.934182128907,0,-0.019806857638997144,-0.006529947916000367
67,绿园区弘阳街市人大宿舍,125.277842,43.885205,7958,125.279186469185,43.88374077691,0,-0.020806206596986954,-0.056971299912994766
68,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
69,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
70,新大华府,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
71,豪邦四季经典C区,125.280364,43.931770,3301,125.281677246094,43.929956054688,0,-0.018315429687987717,-0.010756022134998489
72,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
73,豪邦四季经典C区,125.280364,43.931770,3301,125.281677246094,43.929956054688,0,-0.018315429687987717,-0.010756022134998489
74,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
75,檀香苑三期,125.285577,43.933613,2102,125.286875813803,43.931780327691,0,-0.013116861979000305,-0.008931749131996014
76,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
77,豪邦四季经典C区,125.280364,43.931770,3301,125.281677246094,43.929956054688,0,-0.018315429687987717,-0.010756022134998489
78,新月路豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
79,柳江路龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
80,柳江路龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
81,新月路豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
82,新月路豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
83,柳江路龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
84,柳江路龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
85,柳江路龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
86,豪邦四季经典c区,125.280364,43.931770,3301,125.281677246094,43.929956054688,0,-0.018315429687987717,-0.010756022134998489
87,北环城英伦小镇,125.307047,43.951043,1861,125.308293457032,43.949070095487,1,0.00830078125,0.008358018664004874
88,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
89,基隆北街新惠路,125.289316,43.930065,2010,125.290601942275,43.928246799046,0,-0.009390733506990045,-0.012465277776996686
90,农安南街与青年路交汇处,125.294014,43.933118,1335,125.295291341146,43.931271158855,0,-0.004701334635996091,-0.009440917967999951
91,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
92,亚泰大街与庆丰路交汇,125.333959,43.938554,3608,125.33515218099,43.93667670356,2,0.03515950520800004,-0.004035373262993858
93,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
94,农安南街与青年路交汇处,125.294014,43.933118,1335,125.295291341146,43.931271158855,0,-0.004701334635996091,-0.009440917967999951
95,万龙北斗星城A区,125.296381,43.942886,530,125.297657877605,43.94096842448,1,-0.0023347981769887838,0.00025634765700033313
96,基隆北街新惠路,125.289316,43.930065,2010,125.290601942275,43.928246799046,0,-0.009390733506990045,-0.012465277776996686
97,基隆北街新惠路,125.289316,43.930065,2010,125.290601942275,43.928246799046,0,-0.009390733506990045,-0.012465277776996686
98,基隆北街与柳江路,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
99,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
100,基隆北街新惠路,125.289316,43.930065,2010,125.290601942275,43.928246799046,0,-0.009390733506990045,-0.012465277776996686
101,"基隆北街与新月路交汇 
",125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
102,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
103,基隆北街新惠路,125.289316,43.930065,2010,125.290601942275,43.928246799046,0,-0.009390733506990045,-0.012465277776996686
104,新月路与基隆北街交汇新隆家园,125.279778,43.938041,2374,125.281097547744,43.936181911893,0,-0.018895128037996756,-0.004530164929995806
105,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
106,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
107,青年路车轮厂宿舍,125.293352,43.935658,1781,125.294630533855,43.933798828125,0,-0.005362141926994468,-0.006913248697998142
108,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
109,隆泰檀香苑一期,125.283657,43.930311,2453,125.28496202257,43.928500162761,0,-0.01503065321199415,-0.012211914062000062
110,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
111,青年路与农安南街交汇,125.296473,43.937747,1364,125.297747124566,43.935871582032,0,-0.0022455512159922364,-0.004840494790997241
112,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
113,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
114,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
115,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
116,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
117,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
118,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
119,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
120,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
121,北四环路与北凯旋路交汇,125.318963,43.950387,3146,125.320183376737,43.948411187066,2,0.02019070095501263,0.007699110243002849
122,基隆北街与柳江路交汇,125.282973,43.932590,2380,125.284281412761,43.930768229167,0,-0.015711263020989463,-0.009943847655996763
123,龙泰檀香苑二期,125.285429,43.931570,2642,125.28672498915,43.92975124783,0,-0.013267686631991182,-0.010960828992999438
124,北凯旋路与北辰路交汇,125.304630,43.971832,5032,125.305890570747,43.969693467882,1,0.0058978949650025925,0.028981391059005546
125,新隆家园,125.279659,43.937653,2244,125.280977105035,43.935791829428,0,-0.01901557074698701,-0.004920247394998967
126,檀香苑,125.286055,43.933835,2062,125.287356770834,43.931990831164,0,-0.01263590494799871,-0.00872124565899668
127,檀香苑,125.286055,43.933835,2062,125.287356770834,43.931990831164,0,-0.01263590494799871,-0.00872124565899668
128,长春市宽城区旭阳家园,125.328896,43.921954,4400,125.330105794271,43.920196668837,2,0.030113118489012436,-0.020515407985996603
129,凯悦小区（司法局对面）,125.296614,43.954810,2719,125.297880045573,43.952811686198,1,-0.002112630208998212,0.012099609374999432
130,柳影路与菜市南街交汇,125.296362,43.944073,825,125.29763780382,43.942147894966,1,-0.0023548719619981284,0.0014358181430011996
131,新月路豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
132,基隆北街与新月路交汇 ,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
133,北环城路与菜市北街交汇英伦小镇B区,125.306239,43.950159,2319,125.307481282553,43.948179253473,1,0.007488606771005379,0.007467176650003182
134,新月路豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
135,基隆北街檀香苑,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
136,西环城路与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
137,菜市北街与北环路交汇,125.308155,43.944690,1456,125.309395073785,43.942765842014,1,0.009402398003004464,0.002053765191000423
138,新月路豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
139,新惠路与基隆北街交汇,125.285164,43.937473,2645,125.286465657553,43.935607638889,0,-0.0135270182289986,-0.005104437933994177
140,新月路,125.288424,43.937339,1807,125.289721408421,43.935461425782,0,-0.010271267360991487,-0.005250651040995535
141,柳江路与花莲路交汇,125.286222,43.924038,2835,125.287525499132,43.92226671007,0,-0.01246717664999153,-0.018445366752999348
142,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
143,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
144,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
145,基隆北街与新月路交汇,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
146,豪邦四季经典北门,125.279430,43.935796,2506,125.280756293403,43.933942599827,0,-0.019236382378991834,-0.006769476995998502
147,凯旋路与庆丰路交汇处,125.317651,43.937161,2080,125.318878038195,43.935296766494,2,0.01888536241300187,-0.005415310328999112
148,凯旋花园小区门口,125.319134,43.934428,2707,125.320361328125,43.932571072049,2,0.02036865234300933,-0.008141004773996485
149,基隆北街新月路交汇新大华府,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
150,基隆街与新月路交汇豪邦四季经典,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
151,基隆北街与新惠路交口檀香苑一期,125.283657,43.930311,2453,125.28496202257,43.928500162761,0,-0.01503065321199415,-0.012211914062000062
152,基隆北街与新月路交汇豪邦四季经典,125.293566,43.936564,1785,125.294841037327,43.934698350695,0,-0.005151638454989893,-0.006013726127996222
153,青年路与新月路交汇车轮厂宿舍,125.293352,43.935658,1781,125.294630533855,43.933798828125,0,-0.005362141926994468,-0.006913248697998142
154,基隆北街与新惠路交口檀香苑一期,125.283657,43.930311,2453,125.28496202257,43.928500162761,0,-0.01503065321199415,-0.012211914062000062
155,台北大街青石路,125.309096,43.917985,4595,125.310343153212,43.916253255209,2,0.010350477430009164,-0.024458821613997372
156,新月路与北环路交汇处,125.301577,43.948754,1397,125.302830132379,43.94679280599,1,0.002837456597006849,0.006080729167003085
157,新月路新隆家园,125.279778,43.938041,2374,125.281097547744,43.936181911893,0,-0.018895128037996756,-0.004530164929995806
158,雁鸣湖山庄,125.275527,43.940929,2796,125.276852213542,43.939036458334,0,-0.023140462239993553,-0.0016756184889956671
159,新月路新大华府,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
160,龙泰檀香苑2期,125.285226,43.931391,2453,125.286524793837,43.92957139757,0,-0.013467881944990268,-0.011140679252996222
161,新隆家园,125.279659,43.937653,2244,125.280977105035,43.935791829428,0,-0.01901557074698701,-0.004920247394998967
162,四季经典小区北门,125.280558,43.935246,2464,125.281867947049,43.933394097223,0,-0.01812472873299953,-0.007317979599996249
163,基隆北街柳江路交汇檀香苑2期,125.285226,43.931391,2453,125.286524793837,43.92957139757,0,-0.013467881944990268,-0.011140679252996222
164,新月路四季经典小区北门,125.281467,43.931004,3103,125.282778862848,43.929187554254,0,-0.017213812933988493,-0.011524522568997497
165,长新街铁路小区,125.335835,43.930323,4290,125.337026095921,43.928505316841,2,0.037033420139010786,-0.012206759981999937
166,基隆北街四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
167,基隆北街龙泰檀香苑二期,125.285226,43.931391,2453,125.286524793837,43.92957139757,0,-0.013467881944990268,-0.011140679252996222
168,檀香苑三期,125.285577,43.933613,2102,125.286875813803,43.931780327691,0,-0.013116861979000305,-0.008931749131996014
169,基隆北街四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
170,恒大城南门,125.291273,43.946516,1315,125.292558051216,43.944579535591,1,-0.0074346245659882015,0.00386745876799921
171,新月山庄,125.290139,43.936219,1727,125.291424424914,43.934354112414,0,-0.008568250867995175,-0.0063579644089983844
172,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
173,新月山庄,125.290139,43.936219,1727,125.291424424914,43.934354112414,0,-0.008568250867995175,-0.0063579644089983844
174,豪邦四季经典b区,125.281418,43.934463,2447,125.282729220921,43.932625325521,0,-0.017263454860994898,-0.00808675130199532
175,豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
176,宽城区龙泰檀香苑2期,125.285226,43.931391,2453,125.286524793837,43.92957139757,0,-0.013467881944990268,-0.011140679252996222
177,基隆北街檀香苑20栋505,125.288093,43.931749,2706,125.289389919705,43.929914279514,0,-0.010602756076991682,-0.010797797308995882
178,宽城区基隆北街与柳江路交汇处豪邦四季经典C2-6-1212,125.279197,43.931973,2709,125.280515679254,43.930154893664,0,-0.019476996527998836,-0.010557183158994121
179,宽城区新惠路檀香苑小区39-4-607,125.285458,43.931009,2418,125.286755099827,43.929181586372,0,-0.013237575954988756,-0.01153049045099408
180,宽城区基隆北街与柳江路交汇豪邦四季经典,125.281784,43.935034,2589,125.283100043403,43.933185492622,0,-0.01689263237899752,-0.007526584200995501
181,龙泰檀香苑一期,125.283657,43.930311,2453,125.28496202257,43.928500162761,0,-0.01503065321199415,-0.012211914062000062
182,新大华府小区,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
183,吉林省长春市宽城区柳影路万龙北斗星城A区10栋一单元401,125.297247,43.943139,469,125.298509657119,43.941219618056,1,-0.0014830186629950504,0.0005075412330057816
184,台北大街恒泰郡城,125.310204,43.922719,4320,125.311446668837,43.920952148438,2,0.0114539930549995,-0.019759928384999625
185,柳影家园二期19栋1单元503室,125.301154,43.939737,861,125.302417534723,43.93784749349,1,0.0024248589410120758,-0.0028645833330003256
186,宽城区基隆北街龙泰檀香苑13栋2单元906,125.283650,43.933586,2297,125.284962565105,43.931748318143,0,-0.015030110676988784,-0.008963758679996658
187,豪邦四季经典A9-1-601,125.278710,43.935805,2439,125.280035536025,43.933952094185,0,-0.019957139756996867,-0.00675998263799471
188,豪邦四季经典A9-1-601,125.278710,43.935805,2439,125.280035536025,43.933952094185,0,-0.019957139756996867,-0.00675998263799471
189,乐嘉茗园,125.304514,43.945510,1157,125.305766330296,43.94357937283,1,0.0057736545140016915,0.002867296007003972
190,宽城区新月路与基隆北街交汇新大华府小区,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
191,宽城区新月路与基隆北街交汇新大华府小区,125.282220,43.938146,2296,125.28353108724,43.936274142796,0,-0.016461588542000527,-0.004437934026995549
192,龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
193,柳影路万龙第五城B区,125.301568,43.941586,846,125.302819010417,43.939676920573,1,0.002826334635003036,-0.0010351562499977263
194,宽城区龙泰檀香苑三期一栋,125.285577,43.933613,2102,125.286875813803,43.931780327691,0,-0.013116861979000305,-0.008931749131996014
195,长春市宽城区新月路奋进乡教师楼7门301室,125.284660,43.936873,1809,125.285964898004,43.935007324219,0,-0.01402777777799713,-0.00570475260399661
196,益和国际城,125.295126,43.983428,7300,125.296401367188,43.981202256945,1,-0.0035913085939967004,0.04049018012199923
197,吉林省长春市宽城区基隆北街龙泰檀香苑三期15栋3单元1709,125.283411,43.932814,2366,125.284722222223,43.930988498264,0,-0.015270453558997588,-0.009723578558997303
198,豪邦四季经典C区1－3－706,125.280923,43.931974,2740,125.28223795573,43.930156521268,0,-0.017754720051996742,-0.0105555555549941
199,龙泰檀香苑三期5栋一单元401,125.286134,43.933157,2602,125.287436794705,43.931321072049,0,-0.012555881076991682,-0.009391004773995348
200,长春市宽城区新月路新大华府2-1-801,125.281505,43.938091,2327,125.282819824219,43.936223415799,0,-0.017172851562989422,-0.004488661023998475
201,长春市宽城区基隆北街豪邦四季经典c区2栋1004,125.279094,43.931944,2717,125.28041531033,43.930124782987,0,-0.019577365451993956,-0.010587293835996547
202,基隆北街,125.283165,43.932802,2393,125.284471842448,43.930978190105,0,-0.015520833333994233,-0.009733886717995688
203,豪邦四季经典C区,125.280364,43.931770,3301,125.281677246094,43.929956054688,0,-0.018315429687987717,-0.010756022134998489
204,新月路与北环城路逸佳小区,125.276489,43.935373,2841,125.277812228733,43.933530544705,0,-0.02218044704899569,-0.0071815321179968805
205,基隆北街与新月路交（电动车）,125.283374,43.937190,1914,125.284682617188,43.935326063369,0,-0.0153100585939967,-0.005386013454000249
206,龙泰檀香苑二期早上开车送,125.285429,43.931570,2642,125.28672498915,43.92975124783,0,-0.013267686631991182,-0.010960828992999438
207,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
208,基隆街与新惠路交汇,125.282037,43.930893,2537,125.283349609375,43.929078233507,0,-0.016643066406999196,-0.01163384331599815
209,青年路与新惠路交汇,125.296883,43.924430,2695,125.29815592448,43.922660047744,0,-0.0018367513019938997,-0.01805202907899428
210,龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
211,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
212,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
213,基隆北街与新惠路交汇,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
214,龙泰檀香苑,125.287531,43.930838,2782,125.288828667535,43.92901421441,0,-0.011164008246993262,-0.011697862412994198
215,田园牧歌小区（开车接送）,125.302389,43.963211,4366,125.30364420573,43.961145290799,1,0.003651529948001553,0.020433213976005504
216,基隆北街檀香苑(开车接送),125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
217,基隆北街檀香苑,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
218,基隆北街檀香苑,125.288667,43.930552,2031,125.289960666233,43.92873562283,0,-0.010032009548993415,-0.011976453993000291
