,id,loc,dis
0,万龙国际城三期,"125.320490,43.952957",3887
1,万龙第十城,"125.315724,43.955516",3870
2,万龙国际城三期,"125.320490,43.952957",3887
3,花园公园一号二期,"125.333911,43.901915",9671
4,万龙国际城三期,"125.320490,43.952957",3887
5,华大城五期,"125.333361,43.956673",946
6,华大城五期,"125.333361,43.956673",946
7,万龙国际城三期,"125.320490,43.952957",3887
8,万龙国际城三期,"125.320490,43.952957",3887
